START_POPULATION,CROWDING_COEFFICIENT,REPRODUCTION_PROBABILITY,DEATH_PROBABILITY,ITERATION_GRAND_MEAN,LOWER_95_CI,UPPER_95_CI
49,1e-05,0.05,0,4997.61194029851,4996.87064676617,4998.4328358209
49,1e-05,0.1,0.05,4995.75124378109,4994.90049751244,4996.7263681592
49,1e-05,0.15,0.1,5000.66666666667,4999.39800995025,5001.96517412935
49,1e-05,0.2,0.15,4999.44776119403,4998.44776119403,5000.5223880597
49,1e-05,0.25,0.2,5002.3631840796,5000.96019900498,5003.92039800995
49,1e-05,0.3,0.25,4999.55223880597,4997.61691542289,5001.45273631841
49,1e-05,0.35,0.3,4996.04975124378,4992.75124378109,4999.08457711443
49,1e-05,0.4,0.35,5004.16417910448,5002.45273631841,5005.84577114428
49,1e-05,0.45,0.4,4992.40298507463,4989.96019900498,4995.01990049751
49,1e-05,0.5,0.45,4988.35323383085,4986.48756218906,4990.3631840796
49,1e-05,0.55,0.5,4996.65174129353,4994.78606965174,4998.54228855721
49,1e-05,0.6,0.55,4994.28358208955,4991.63184079602,4996.83582089552
49,1e-05,0.65,0.6,4986.06467661692,4984.02985074627,4987.89552238806
49,1e-05,0.7,0.65,5005.63184079602,5003.68656716418,5007.64676616915
49,1e-05,0.75,0.7,5005.90547263682,5003.8855721393,5008.24378109453
49,1e-05,0.8,0.75,5006.92537313433,5004.93532338308,5008.95024875622
49,1e-05,0.85,0.8,5000.36815920398,4999.15422885572,5001.62189054726
49,1e-05,0.9,0.85,4997.61194029851,4996.5671641791,4998.61691542289
49,1e-05,0.95,0.9,5002.76616915423,5001.44776119403,5004.01990049751
49,1e-05,1,0.95,5000,5000,5000
49,2e-05,0.05,0,2497.26368159204,2496.70149253731,2497.80099502488
49,2e-05,0.1,0.05,2501.22885572139,2500.65671641791,2501.85572139303
49,2e-05,0.15,0.1,2498.58208955224,2496.83582089552,2500.4328358209
49,2e-05,0.2,0.15,2495.38805970149,2493.89552238806,2496.94527363184
49,2e-05,0.25,0.2,2503.0447761194,2501.5223880597,2504.50248756219
49,2e-05,0.3,0.25,2504.07960199005,2503.15422885572,2504.91542288557
49,2e-05,0.35,0.3,2500.17412935323,2499.19900497512,2501.09950248756
49,2e-05,0.4,0.35,2502.42288557214,2501.12935323383,2503.77611940298
49,2e-05,0.45,0.4,2498.30845771144,2496.80099502488,2499.86069651741
49,2e-05,0.5,0.45,2495.35820895522,2493.43781094527,2497.26368159204
49,2e-05,0.55,0.5,2493.44278606965,2492.16417910448,2494.75621890547
49,2e-05,0.6,0.55,2497.75124378109,2496.73134328358,2498.85572139303
49,2e-05,0.65,0.6,2497.09452736318,2495.95024875622,2498.34328358209
49,2e-05,0.7,0.65,2494.26368159204,2492.59203980099,2496.14427860697
49,2e-05,0.75,0.7,2494.09452736318,2492.77114427861,2495.4328358209
49,2e-05,0.8,0.75,2493.28855721393,2492.1144278607,2494.4776119403
49,2e-05,0.85,0.8,2494.49253731343,2493.33830845771,2495.67661691542
49,2e-05,0.9,0.85,2502.45273631841,2501.71144278607,2503.11940298507
49,2e-05,0.95,0.9,2504.41791044776,2503.71641791045,2505.16417910448
49,2e-05,1,0.95,2500,2500,2500
49,3e-05,0.05,0,1668.48756218905,1667.92537313433,1669.07960199005
49,3e-05,0.1,0.05,1664.32835820896,1663.70646766169,1664.92537313433
49,3e-05,0.15,0.1,1663.4776119403,1662.90547263682,1664.05472636816
49,3e-05,0.2,0.15,1666.78109452736,1665.53731343284,1667.90049751244
49,3e-05,0.25,0.2,1660.57213930348,1659.45273631841,1661.64676616915
49,3e-05,0.3,0.25,1661.61691542289,1660.77611940299,1662.4328358209
49,3e-05,0.35,0.3,1662.14925373134,1660.67164179104,1663.58706467662
49,3e-05,0.4,0.35,1660.31343283582,1658.52736318408,1662.16915422886
49,3e-05,0.45,0.4,1661.69154228856,1660.74626865672,1662.58706467662
49,3e-05,0.5,0.45,1656.94029850746,1655.97014925373,1657.91542288557
49,3e-05,0.55,0.5,1668.95024875622,1667.92039800995,1670.12437810945
49,3e-05,0.6,0.55,1660.0447761194,1658.51243781095,1661.59701492537
49,3e-05,0.65,0.6,1663.64676616915,1662.69651741294,1664.57213930348
49,3e-05,0.7,0.65,1663.8855721393,1662.61194029851,1665.02985074627
49,3e-05,0.75,0.7,1657.56218905473,1656.65671641791,1658.4776119403
49,3e-05,0.8,0.75,1666.61194029851,1665.57711442786,1667.61194029851
49,3e-05,0.85,0.8,1668.32835820896,1667.42288557214,1669.26865671642
49,3e-05,0.9,0.85,1666.57213930348,1665.93532338308,1667.17412935323
49,3e-05,0.95,0.9,1665.72139303483,1665.32835820896,1666.12935323383
49,3e-05,1,0.95,1667,1667,1667
49,4e-05,0.05,0,1247.66169154229,1247.28855721393,1248.05472636816
49,4e-05,0.1,0.05,1244.70646766169,1244.12437810945,1245.28358208955
49,4e-05,0.15,0.1,1246.33333333333,1245.62686567164,1246.93034825871
49,4e-05,0.2,0.15,1245.89552238806,1244.92039800995,1246.89552238806
49,4e-05,0.25,0.2,1246.75621890547,1245.98507462687,1247.55721393035
49,4e-05,0.3,0.25,1244.93034825871,1244.24875621891,1245.57213930348
49,4e-05,0.35,0.3,1245.28358208955,1244,1246.76119402985
49,4e-05,0.4,0.35,1249.24378109453,1248.16915422886,1250.37810945274
49,4e-05,0.45,0.4,1246.50746268657,1245.4776119403,1247.54726368159
49,4e-05,0.5,0.45,1246.90547263682,1246.16417910448,1247.64179104478
49,4e-05,0.55,0.5,1246.50746268657,1245.51243781095,1247.48258706468
49,4e-05,0.6,0.55,1248.29850746269,1247.56218905473,1249.02985074627
49,4e-05,0.65,0.6,1254.407960199,1253.53731343284,1255.29850746269
49,4e-05,0.7,0.65,1248.25870646766,1247.44278606965,1249.09452736318
49,4e-05,0.75,0.7,1241.67164179104,1241.1144278607,1242.25373134328
49,4e-05,0.8,0.75,1243.0447761194,1241.99502487562,1244.08457711443
49,4e-05,0.85,0.8,1249.39800995025,1248.78109452736,1249.99004975124
49,4e-05,0.9,0.85,1244.41791044776,1243.83084577114,1244.99004975124
49,4e-05,0.95,0.9,1246.08457711443,1245.64179104478,1246.48756218905
49,4e-05,1,0.95,1250,1250,1250
49,5e-05,0.05,0,999.273631840796,998.825870646766,999.696517412935
49,5e-05,0.1,0.05,998.73631840796,998.189054726368,999.293532338308
49,5e-05,0.15,0.1,999.781094527363,998.820895522388,1000.64179104478
49,5e-05,0.2,0.15,994.890547263682,994.398009950249,995.412935323383
49,5e-05,0.25,0.2,995.621890547264,994.81592039801,996.422885572139
49,5e-05,0.3,0.25,996.482587064677,995.751243781095,997.283582089552
49,5e-05,0.35,0.3,1000.37313432836,999.756218905473,1001.01990049751
49,5e-05,0.4,0.35,1002.11940298507,1001.2736318408,1002.89552238806
49,5e-05,0.45,0.4,994.731343283582,993.885572139303,995.601990049751
49,5e-05,0.5,0.45,999.582089552239,998.81592039801,1000.37313432836
49,5e-05,0.55,0.5,997.338308457711,996.36815920398,998.218905472637
49,5e-05,0.6,0.55,997.726368159204,996.701492537313,998.716417910448
49,5e-05,0.65,0.6,994.039800995025,993.393034825871,994.746268656716
49,5e-05,0.7,0.65,995.81592039801,995.243781094527,996.398009950249
49,5e-05,0.75,0.7,995.124378109453,994.537313432836,995.691542288557
49,5e-05,0.8,0.75,998.646766169154,998.014925373134,999.348258706468
49,5e-05,0.85,0.8,999.029850746269,998.477611940299,999.557213930348
49,5e-05,0.9,0.85,995.960199004975,995.417910447761,996.47263681592
49,5e-05,0.95,0.9,1000.06965174129,999.52736318408,1000.592039801
49,5e-05,1,0.95,1000,1000,1000
49,6e-05,0.05,0,832.786069651741,832.482587064677,833.1592039801
49,6e-05,0.1,0.05,832.945273631841,832.497512437811,833.398009950249
49,6e-05,0.15,0.1,830.8407960199,829.960199004975,831.646766169154
49,6e-05,0.2,0.15,832.557213930348,832.014925373134,833.099502487562
49,6e-05,0.25,0.2,831.238805970149,830.73631840796,831.746268656716
49,6e-05,0.3,0.25,823.830845771144,822.666666666667,824.805970149254
49,6e-05,0.35,0.3,828.587064676617,827.741293532338,829.417910447761
49,6e-05,0.4,0.35,828.492537313433,827.865671641791,829.10447761194
49,6e-05,0.45,0.4,831.393034825871,830.855721393035,831.89552238806
49,6e-05,0.5,0.45,837.542288557214,836.149253731343,839.004975124378
49,6e-05,0.55,0.5,824.995024875622,824.164179104478,825.880597014925
49,6e-05,0.6,0.55,828.985074626866,827.975124378109,829.960199004975
49,6e-05,0.65,0.6,831.139303482587,830.507462686567,831.781094527363
49,6e-05,0.7,0.65,828.388059701493,827.756218905473,829.029850746269
49,6e-05,0.75,0.7,827.875621890547,827.338308457711,828.383084577114
49,6e-05,0.8,0.75,828.258706467662,827.661691542289,828.880597014925
49,6e-05,0.85,0.8,828.338308457711,827.845771144279,828.81592039801
49,6e-05,0.9,0.85,833.467661691542,832.915422885572,833.955223880597
49,6e-05,0.95,0.9,835.149253731343,834.885572139303,835.417910447761
49,6e-05,1,0.95,834,834,834
49,7e-05,0.05,0,713.756218905473,713.417910447761,714.074626865672
49,7e-05,0.1,0.05,711.358208955224,710.950248756219,711.756218905473
49,7e-05,0.15,0.1,708.154228855721,707.661691542289,708.706467661692
49,7e-05,0.2,0.15,710.203980099502,709.477611940299,710.940298507463
49,7e-05,0.25,0.2,711.303482587065,710.805970149254,711.776119402985
49,7e-05,0.3,0.25,710.412935323383,709.756218905473,711.129353233831
49,7e-05,0.35,0.3,712.338308457711,711.616915422886,713.019900497512
49,7e-05,0.4,0.35,714.417910447761,713.756218905473,715.084577114428
49,7e-05,0.45,0.4,711.955223880597,711.044776119403,712.950248756219
49,7e-05,0.5,0.45,709.611940298507,708.791044776119,710.398009950249
49,7e-05,0.55,0.5,709.36815920398,708.661691542289,710.154228855721
49,7e-05,0.6,0.55,712.069651741294,711.1592039801,713.004975124378
49,7e-05,0.65,0.6,707.487562189055,706.71144278607,708.248756218905
49,7e-05,0.7,0.65,711.562189054726,711.049751243781,712.094527363184
49,7e-05,0.75,0.7,712.71144278607,712.189054726368,713.18407960199
49,7e-05,0.8,0.75,709.308457711443,708.318407960199,710.383084577114
49,7e-05,0.85,0.8,709.318407960199,708.990049751244,709.651741293532
49,7e-05,0.9,0.85,715.646766169154,715.283582089552,716.049751243781
49,7e-05,0.95,0.9,712.253731343284,711.880597014925,712.641791044776
49,7e-05,1,0.95,715,715,715
49,8e-05,0.05,0,624.870646766169,624.597014925373,625.139303482587
49,8e-05,0.1,0.05,620.73631840796,620.268656716418,621.228855721393
49,8e-05,0.15,0.1,622.238805970149,621.796019900498,622.656716417911
49,8e-05,0.2,0.15,621.696517412935,621.10447761194,622.253731343284
49,8e-05,0.25,0.2,622.353233830846,621.756218905473,622.945273631841
49,8e-05,0.3,0.25,622.034825870647,621.412935323383,622.63184079602
49,8e-05,0.35,0.3,619.726368159204,619.154228855721,620.343283582089
49,8e-05,0.4,0.35,615.099502487562,614.606965174129,615.582089552239
49,8e-05,0.45,0.4,619.955223880597,618.92039800995,620.850746268657
49,8e-05,0.5,0.45,622.980099502488,622.313432835821,623.666666666667
49,8e-05,0.55,0.5,619.26368159204,618.701492537313,619.845771144279
49,8e-05,0.6,0.55,616.452736318408,615.701492537313,617.218905472637
49,8e-05,0.65,0.6,619.07960199005,618.194029850746,619.955223880597
49,8e-05,0.7,0.65,615.950248756219,615.343283582089,616.592039800995
49,8e-05,0.75,0.7,621.940298507463,621.467661691542,622.432835820896
49,8e-05,0.8,0.75,620.626865671642,620.144278606965,621.094527363184
49,8e-05,0.85,0.8,624.73631840796,624.194029850746,625.238805970149
49,8e-05,0.9,0.85,622.338308457711,621.910447761194,622.741293532338
49,8e-05,0.95,0.9,625.258706467662,624.955223880597,625.567164179104
49,8e-05,1,0.95,625,625,625
49,9e-05,0.05,0,554.174129353234,553.800995024876,554.532338308458
49,9e-05,0.1,0.05,554.691542288557,554.28855721393,555.114427860697
49,9e-05,0.15,0.1,554.039800995025,553.547263681592,554.557213930348
49,9e-05,0.2,0.15,551.915422885572,551.44776119403,552.36815920398
49,9e-05,0.25,0.2,553.313432835821,552.676616915423,553.990049751244
49,9e-05,0.3,0.25,552.995024875622,552.557213930348,553.398009950249
49,9e-05,0.35,0.3,553.965174129353,553.278606965174,554.646766169154
49,9e-05,0.4,0.35,550.457711442786,549.900497512438,551.009950248756
49,9e-05,0.45,0.4,549.074626865672,548.562189054726,549.567164179104
49,9e-05,0.5,0.45,545.706467661692,544.875621890547,546.557213930348
49,9e-05,0.55,0.5,550.8407960199,550.074626865672,551.641791044776
49,9e-05,0.6,0.55,548.910447761194,548.213930348259,549.616915422886
49,9e-05,0.65,0.6,550.268656716418,549.268656716418,551.26368159204
49,9e-05,0.7,0.65,551.537313432836,551.089552238806,552.044776119403
49,9e-05,0.75,0.7,548.786069651741,548.248756218905,549.318407960199
49,9e-05,0.8,0.75,550.532338308458,550.099502487562,550.935323383085
49,9e-05,0.85,0.8,552.064676616915,551.497512437811,552.701492537313
49,9e-05,0.9,0.85,554.268656716418,553.845771144279,554.73631840796
49,9e-05,0.95,0.9,555.880597014925,555.616915422886,556.1592039801
49,9e-05,1,0.95,556,556,556
49,0.0001,0.05,0,500.860696517413,500.52736318408,501.18407960199
49,0.0001,0.1,0.05,495.71144278607,495.154228855721,496.258706467662
49,0.0001,0.15,0.1,496.119402985075,495.522388059701,496.666666666667
49,0.0001,0.2,0.15,499.55223880597,499.10447761194,500.004975124378
49,0.0001,0.25,0.2,499.154228855721,498.616915422886,499.761194029851
49,0.0001,0.3,0.25,497.18407960199,496.781094527363,497.63184079602
49,0.0001,0.35,0.3,495.47263681592,494.965174129353,495.985074626866
49,0.0001,0.4,0.35,495.393034825871,494.676616915423,496.07960199005
49,0.0001,0.45,0.4,493.915422885572,493.293532338308,494.517412935323
49,0.0001,0.5,0.45,492.308457711443,491.71144278607,492.905472636816
49,0.0001,0.55,0.5,493.676616915423,493.228855721393,494.134328358209
49,0.0001,0.6,0.55,494.44776119403,493.89552238806,494.990049751244
49,0.0001,0.65,0.6,497.970149253731,497.064676616915,498.830845771144
49,0.0001,0.7,0.65,495.164179104478,494.601990049751,495.676616915423
49,0.0001,0.75,0.7,495.970149253731,495.457711442786,496.44776119403
49,0.0001,0.8,0.75,495.805970149254,495.388059701493,496.208955223881
49,0.0001,0.85,0.8,495.980099502488,495.65671641791,496.308457711443
49,0.0001,0.9,0.85,498.134328358209,497.835820895522,498.44776119403
49,0.0001,0.95,0.9,498.1592039801,497.935323383085,498.407960199005
49,0.0001,1,0.95,500,500,500
51,1e-05,0.05,0,4999.45771144279,4998.54726368159,5000.37313432836
51,1e-05,0.1,0.05,4996.69154228856,4995.33333333333,4998.02487562189
51,1e-05,0.15,0.1,4992.80597014925,4991.28855721393,4994.37810945274
51,1e-05,0.2,0.15,4992.39800995025,4991.01990049751,4993.81094527363
51,1e-05,0.25,0.2,4988.82587064677,4986.64676616915,4990.94527363184
51,1e-05,0.3,0.25,5005.47263681592,5003.93532338308,5006.90049751244
51,1e-05,0.35,0.3,4993.83084577114,4992.5671641791,4995.22885572139
51,1e-05,0.4,0.35,4996.33333333333,4994.77611940299,4997.86069651741
51,1e-05,0.45,0.4,4988.65174129353,4986.85074626866,4990.47263681592
51,1e-05,0.5,0.45,4993.88059701493,4992.13930348259,4995.60696517413
51,1e-05,0.55,0.5,4998.91044776119,4996.63184079602,5001.08955223881
51,1e-05,0.6,0.55,4995.59701492537,4993.30348258706,4997.93532338308
51,1e-05,0.65,0.6,4987.09452736318,4985.11940298507,4988.87064676617
51,1e-05,0.7,0.65,5005.51243781094,5003.81094527363,5007.4328358209
51,1e-05,0.75,0.7,5001.23383084577,4999.37810945274,5003.07462686567
51,1e-05,0.8,0.75,4993.64179104478,4991.19900497512,4995.92039800995
51,1e-05,0.85,0.8,4996.2736318408,4994.70149253731,4997.83582089552
51,1e-05,0.9,0.85,4997.72139303483,4996.86567164179,4998.6368159204
51,1e-05,0.95,0.9,5000.4776119403,4999.50248756219,5001.27860696517
51,1e-05,1,0.95,5000,5000,5000
51,2e-05,0.05,0,2498.62189054726,2497.80597014925,2499.45771144279
51,2e-05,0.1,0.05,2497.8407960199,2496.88059701493,2498.77114427861
51,2e-05,0.15,0.1,2494.53233830846,2493.4328358209,2495.6368159204
51,2e-05,0.2,0.15,2498.48756218905,2497.24378109453,2499.72139303483
51,2e-05,0.25,0.2,2498.50746268657,2497.01492537313,2499.94029850746
51,2e-05,0.3,0.25,2495.61194029851,2493.96517412935,2497.25870646766
51,2e-05,0.35,0.3,2491.23383084577,2490.00497512438,2492.43781094527
51,2e-05,0.4,0.35,2494.27860696517,2492.37313432836,2496.10945273632
51,2e-05,0.45,0.4,2503.56218905473,2501.80597014925,2505.37313432836
51,2e-05,0.5,0.45,2492.95024875622,2491.93034825871,2493.92039800995
51,2e-05,0.55,0.5,2488.16417910448,2486.86567164179,2489.5671641791
51,2e-05,0.6,0.55,2501.85572139303,2499.71641791045,2503.78109452736
51,2e-05,0.65,0.6,2496.17412935323,2494.66169154229,2497.66169154229
51,2e-05,0.7,0.65,2499.15422885572,2497.82089552239,2500.54726368159
51,2e-05,0.75,0.7,2496.53233830846,2495.39800995025,2497.80099502488
51,2e-05,0.8,0.75,2497.87064676617,2496.38308457711,2499.3184079602
51,2e-05,0.85,0.8,2498.54726368159,2497.34825870647,2499.71144278607
51,2e-05,0.9,0.85,2497.92537313433,2496.39303482587,2499.55721393035
51,2e-05,0.95,0.9,2498.36815920398,2497.53731343284,2499.18407960199
51,2e-05,1,0.95,2500,2500,2500
51,3e-05,0.05,0,1661.72139303483,1661.14427860697,1662.23383084577
51,3e-05,0.1,0.05,1662.28358208955,1661.61194029851,1662.92537313433
51,3e-05,0.15,0.1,1663.79104477612,1662.87064676617,1664.85572139303
51,3e-05,0.2,0.15,1665.5223880597,1664.69154228856,1666.38805970149
51,3e-05,0.25,0.2,1667.38308457711,1666.37313432836,1668.46766169154
51,3e-05,0.3,0.25,1667.00995024876,1666,1667.96019900498
51,3e-05,0.35,0.3,1665.57711442786,1664.53233830846,1666.59701492537
51,3e-05,0.4,0.35,1665.17910447761,1664.37810945274,1665.98507462687
51,3e-05,0.45,0.4,1662.6368159204,1661.02487562189,1664.24875621891
51,3e-05,0.5,0.45,1659.29850746269,1657.86567164179,1660.65671641791
51,3e-05,0.55,0.5,1661.41293532338,1659.97014925373,1662.7960199005
51,3e-05,0.6,0.55,1663.54228855721,1662.63184079602,1664.46268656716
51,3e-05,0.65,0.6,1661.41791044776,1660.29353233831,1662.51741293532
51,3e-05,0.7,0.65,1664.73134328358,1663.83084577114,1665.69651741294
51,3e-05,0.75,0.7,1666.64179104478,1665.48756218905,1667.76119402985
51,3e-05,0.8,0.75,1663.50248756219,1662.5671641791,1664.4328358209
51,3e-05,0.85,0.8,1662.00497512438,1661.25870646766,1662.71641791045
51,3e-05,0.9,0.85,1664.02985074627,1663.50248756219,1664.60199004975
51,3e-05,0.95,0.9,1664.84577114428,1664.32835820896,1665.30845771144
51,3e-05,1,0.95,1667,1667,1667
51,4e-05,0.05,0,1248.26368159204,1247.83084577114,1248.75124378109
51,4e-05,0.1,0.05,1248.87562189055,1248.35323383085,1249.41293532338
51,4e-05,0.15,0.1,1245.94527363184,1245.08955223881,1246.81094527363
51,4e-05,0.2,0.15,1245.49253731343,1244.91044776119,1246.0447761194
51,4e-05,0.25,0.2,1244.05472636816,1243.26865671642,1244.7263681592
51,4e-05,0.3,0.25,1244.95024875622,1244.04975124378,1245.92039800995
51,4e-05,0.35,0.3,1240.54228855721,1239.69651741294,1241.38308457711
51,4e-05,0.4,0.35,1241.57711442786,1240.74626865672,1242.38308457711
51,4e-05,0.45,0.4,1238.35820895522,1237.44278606965,1239.28855721393
51,4e-05,0.5,0.45,1243.07960199005,1242.09950248756,1244.26368159204
51,4e-05,0.55,0.5,1240.86567164179,1239.91044776119,1241.85074626866
51,4e-05,0.6,0.55,1241.89552238806,1241.18407960199,1242.64676616915
51,4e-05,0.65,0.6,1246.51741293532,1245.60199004975,1247.46268656716
51,4e-05,0.7,0.65,1242.2039800995,1241.33830845771,1243.01492537313
51,4e-05,0.75,0.7,1248.02487562189,1247.34825870647,1248.66169154229
51,4e-05,0.8,0.75,1249.30348258706,1248.67164179104,1249.97512437811
51,4e-05,0.85,0.8,1248.8407960199,1248.08457711443,1249.592039801
51,4e-05,0.9,0.85,1249.95024875622,1249.4328358209,1250.48756218905
51,4e-05,0.95,0.9,1248.24378109453,1247.73134328358,1248.76119402985
51,4e-05,1,0.95,1250,1250,1250
51,5e-05,0.05,0,998.099502487562,997.855721393035,998.343283582089
51,5e-05,0.1,0.05,998.517412935323,998.119402985075,998.925373134328
51,5e-05,0.15,0.1,997.303482587065,996.686567164179,997.930348258706
51,5e-05,0.2,0.15,994.069651741294,993.517412935323,994.651741293532
51,5e-05,0.25,0.2,995.024875621891,994.44776119403,995.641791044776
51,5e-05,0.3,0.25,996.139303482587,995.273631840796,997.029850746269
51,5e-05,0.35,0.3,992.119402985075,991.333333333333,992.945273631841
51,5e-05,0.4,0.35,999.169154228856,998.313432835821,999.995024875622
51,5e-05,0.45,0.4,995.064676616915,994.28855721393,995.786069651741
51,5e-05,0.5,0.45,996.860696517413,996.169154228856,997.547263681592
51,5e-05,0.55,0.5,999.522388059701,998.721393034826,1000.31343283582
51,5e-05,0.6,0.55,996.771144278607,995.860696517413,997.696517412935
